id,year,round_number,session_number,position,points,win_count,highest_finish,is_eligible,adjustment_type,driver_id,round_id,season_id,session_id
516,1951,3,2,,0,0,8,f,0,82,10,,28
517,1951,3,2,,0,0,8,f,0,46,10,,28
518,1951,3,2,,0,0,8,f,0,71,10,,28
519,1951,3,2,,0,0,10,f,0,8,10,,28
520,1951,3,2,,0,0,11,f,0,83,10,,28
521,1951,3,2,,0,0,12,f,0,31,10,,28
522,1951,3,2,,0,0,14,f,0,75,10,,28
523,1951,3,2,,0,0,,f,0,38,10,,28
524,1951,3,2,,0,0,,f,0,91,10,,28
525,1951,3,2,,0,0,,f,0,92,10,,28
526,1951,3,2,,0,0,,f,0,65,10,,28
527,1951,3,2,,0,0,,f,0,60,10,,28
528,1951,3,2,,0,0,,f,0,36,10,,28
529,1951,3,2,,0,0,,f,0,32,10,,28
530,1951,3,2,,0,0,,f,0,41,10,,28
531,1951,3,2,,0,0,,f,0,78,10,,28
532,1951,3,2,,0,0,,f,0,51,10,,28
533,1951,3,2,,0,0,,f,0,84,10,,28
534,1951,3,2,,0,0,,f,0,63,10,,28
535,1951,3,2,,0,0,,f,0,93,10,,28
536,1951,3,2,,0,0,,f,0,94,10,,28
537,1951,3,2,,0,0,,f,0,27,10,,28
538,1951,3,2,,0,0,,f,0,95,10,,28
539,1951,3,2,,0,0,,f,0,85,10,,28
540,1951,3,2,,0,0,,f,0,34,10,,28
541,1951,3,2,,0,0,,f,0,37,10,,28
542,1951,3,2,,0,0,,f,0,49,10,,28
543,1951,3,2,,0,0,,f,0,67,10,,28
544,1951,3,2,,0,0,,f,0,96,10,,28
545,1951,3,2,,0,0,,f,0,53,10,,28
546,1951,3,2,,0,0,,f,0,97,10,,28
547,1951,3,2,,0,0,,f,0,98,10,,28
548,1951,3,2,,0,0,,f,0,99,10,,28
549,1951,3,2,,0,0,,f,0,42,10,,28
550,1951,3,2,,0,0,,f,0,47,10,,28
551,1951,3,2,,0,0,,f,0,52,10,,28
552,1951,3,2,,0,0,,f,0,100,10,,28
553,1951,4,2,1,15,2,1,t,0,13,11,,31
554,1951,4,2,2,14,1,1,t,0,1,11,,31
555,1951,4,2,3,9,1,1,t,0,40,11,,31
556,1951,4,2,4,9,0,2,t,0,24,11,,31
557,1951,4,2,5,8,0,3,t,0,26,11,,31
558,1951,4,2,6,6,0,2,t,0,76,11,,31
559,1951,4,2,7,6,0,2,t,0,86,11,,31
560,1951,4,2,8,4,1,1,t,0,2,11,,31
561,1951,4,2,9,3,0,2,t,0,27,11,,31
562,1951,4,2,10,3,0,4,t,0,5,11,,31
563,1951,4,2,11,3,0,4,t,0,80,11,,31
564,1951,4,2,12,3,0,4,t,0,88,11,,31
565,1951,4,2,13,3,0,4,t,0,3,11,,31
566,1951,4,2,14,2,0,3,t,0,48,11,,31
567,1951,4,2,15,2,0,3,t,0,87,11,,31
568,1951,4,2,16,2,0,5,t,0,4,11,,31
569,1951,4,2,17,2,0,5,t,0,18,11,,31
570,1951,4,2,18,2,0,5,t,0,89,11,,31
571,1951,4,2,,0,0,6,f,0,19,11,,31
572,1951,4,2,,0,0,6,f,0,59,11,,31
573,1951,4,2,,0,0,6,f,0,101,11,,31
574,1951,4,2,,0,0,7,f,0,12,11,,31
575,1951,4,2,,0,0,7,f,0,90,11,,31
576,1951,4,2,,0,0,8,f,0,82,11,,31
577,1951,4,2,,0,0,8,f,0,46,11,,31
578,1951,4,2,,0,0,8,f,0,71,11,,31
579,1951,4,2,,0,0,8,f,0,72,11,,31
580,1951,4,2,,0,0,9,f,0,75,11,,31
581,1951,4,2,,0,0,10,f,0,8,11,,31
582,1951,4,2,,0,0,11,f,0,83,11,,31
583,1951,4,2,,0,0,12,f,0,31,11,,31
584,1951,4,2,,0,0,,f,0,38,11,,31
585,1951,4,2,,0,0,,f,0,91,11,,31
586,1951,4,2,,0,0,,f,0,92,11,,31
587,1951,4,2,,0,0,,f,0,65,11,,31
588,1951,4,2,,0,0,,f,0,60,11,,31
589,1951,4,2,,0,0,,f,0,36,11,,31
590,1951,4,2,,0,0,,f,0,32,11,,31
591,1951,4,2,,0,0,,f,0,41,11,,31
592,1951,4,2,,0,0,,f,0,102,11,,31
593,1951,4,2,,0,0,,f,0,78,11,,31
594,1951,4,2,,0,0,,f,0,51,11,,31
595,1951,4,2,,0,0,,f,0,84,11,,31
596,1951,4,2,,0,0,,f,0,63,11,,31
597,1951,4,2,,0,0,,f,0,29,11,,31
598,1951,4,2,,0,0,,f,0,93,11,,31
599,1951,4,2,,0,0,,f,0,94,11,,31
600,1951,4,2,,0,0,,f,0,103,11,,31
601,1951,4,2,,0,0,,f,0,95,11,,31
602,1951,4,2,,0,0,,f,0,28,11,,31
603,1951,4,2,,0,0,,f,0,85,11,,31
604,1951,4,2,,0,0,,f,0,34,11,,31
605,1951,4,2,,0,0,,f,0,104,11,,31
606,1951,4,2,,0,0,,f,0,37,11,,31
607,1951,4,2,,0,0,,f,0,49,11,,31
608,1951,4,2,,0,0,,f,0,67,11,,31
609,1951,4,2,,0,0,,f,0,96,11,,31
610,1951,4,2,,0,0,,f,0,53,11,,31
611,1951,4,2,,0,0,,f,0,97,11,,31
612,1951,4,2,,0,0,,f,0,98,11,,31
613,1951,4,2,,0,0,,f,0,99,11,,31
614,1951,4,2,,0,0,,f,0,42,11,,31
615,1951,4,2,,0,0,,f,0,47,11,,31
616,1951,4,2,,0,0,,f,0,52,11,,31
617,1951,4,2,,0,0,,f,0,100,11,,31
618,1951,5,2,1,21,2,1,t,0,13,12,,34
619,1951,5,2,2,15,1,1,t,0,1,12,,34
620,1951,5,2,3,12,0,3,t,0,26,12,,34
621,1951,5,2,4,11,1,1,t,0,27,12,,34
622,1951,5,2,5,9,1,1,t,0,40,12,,34
623,1951,5,2,6,9,0,2,t,0,24,12,,34
624,1951,5,2,7,6,0,2,t,0,76,12,,34
625,1951,5,2,8,6,0,2,t,0,86,12,,34
626,1951,5,2,9,5,0,4,t,0,3,12,,34
627,1951,5,2,10,4,1,1,t,0,2,12,,34
628,1951,5,2,11,3,0,4,t,0,80,12,,34
629,1951,5,2,12,3,0,4,t,0,5,12,,34
630,1951,5,2,13,3,0,4,t,0,88,12,,34
631,1951,5,2,14,3,0,4,t,0,68,12,,34
632,1951,5,2,15,2,0,3,t,0,48,12,,34
633,1951,5,2,16,2,0,3,t,0,87,12,,34
634,1951,5,2,17,2,0,5,t,0,4,12,,34
635,1951,5,2,18,2,0,5,t,0,18,12,,34
636,1951,5,2,19,2,0,5,t,0,89,12,,34
637,1951,5,2,,0,0,6,f,0,19,12,,34
638,1951,5,2,,0,0,6,f,0,59,12,,34
639,1951,5,2,,0,0,6,f,0,101,12,,34
640,1951,5,2,,0,0,7,f,0,12,12,,34
641,1951,5,2,,0,0,7,f,0,90,12,,34
642,1951,5,2,,0,0,7,f,0,21,12,,34
643,1951,5,2,,0,0,8,f,0,82,12,,34
644,1951,5,2,,0,0,8,f,0,46,12,,34
645,1951,5,2,,0,0,8,f,0,71,12,,34
646,1951,5,2,,0,0,8,f,0,72,12,,34
647,1951,5,2,,0,0,8,f,0,10,12,,34
648,1951,5,2,,0,0,9,f,0,75,12,,34
649,1951,5,2,,0,0,9,f,0,32,12,,34
650,1951,5,2,,0,0,10,f,0,8,12,,34
651,1951,5,2,,0,0,11,f,0,83,12,,34
652,1951,5,2,,0,0,11,f,0,6,12,,34
653,1951,5,2,,0,0,12,f,0,31,12,,34
654,1951,5,2,,0,0,12,f,0,105,12,,34
655,1951,5,2,,0,0,,f,0,38,12,,34
656,1951,5,2,,0,0,,f,0,91,12,,34
657,1951,5,2,,0,0,,f,0,92,12,,34
658,1951,5,2,,0,0,,f,0,65,12,,34
659,1951,5,2,,0,0,,f,0,60,12,,34
660,1951,5,2,,0,0,,f,0,36,12,,34
661,1951,5,2,,0,0,,f,0,41,12,,34
662,1951,5,2,,0,0,,f,0,102,12,,34
663,1951,5,2,,0,0,,f,0,14,12,,34
664,1951,5,2,,0,0,,f,0,78,12,,34
665,1951,5,2,,0,0,,f,0,51,12,,34
666,1951,5,2,,0,0,,f,0,84,12,,34
667,1951,5,2,,0,0,,f,0,63,12,,34
668,1951,5,2,,0,0,,f,0,29,12,,34
669,1951,5,2,,0,0,,f,0,106,12,,34
670,1951,5,2,,0,0,,f,0,93,12,,34
671,1951,5,2,,0,0,,f,0,16,12,,34
672,1951,5,2,,0,0,,f,0,94,12,,34
673,1951,5,2,,0,0,,f,0,103,12,,34
674,1951,5,2,,0,0,,f,0,95,12,,34
675,1951,5,2,,0,0,,f,0,28,12,,34
676,1951,5,2,,0,0,,f,0,107,12,,34
677,1951,5,2,,0,0,,f,0,85,12,,34
678,1951,5,2,,0,0,,f,0,34,12,,34
679,1951,5,2,,0,0,,f,0,104,12,,34
680,1951,5,2,,0,0,,f,0,37,12,,34
681,1951,5,2,,0,0,,f,0,49,12,,34
682,1951,5,2,,0,0,,f,0,67,12,,34
683,1951,5,2,,0,0,,f,0,96,12,,34
684,1951,5,2,,0,0,,f,0,53,12,,34
685,1951,5,2,,0,0,,f,0,97,12,,34
686,1951,5,2,,0,0,,f,0,98,12,,34
687,1951,5,2,,0,0,,f,0,99,12,,34
688,1951,5,2,,0,0,,f,0,42,12,,34
689,1951,5,2,,0,0,,f,0,47,12,,34
690,1951,5,2,,0,0,,f,0,52,12,,34
691,1951,5,2,,0,0,,f,0,100,12,,34
692,1951,6,2,1,27,2,1,t,0,13,13,,37
693,1951,6,2,2,17,1,1,t,0,24,13,,37
694,1951,6,2,3,15,1,1,t,0,27,13,,37
695,1951,6,2,4,15,1,1,t,0,1,13,,37
696,1951,6,2,5,15,0,3,t,0,26,13,,37
697,1951,6,2,6,9,1,1,t,0,40,13,,37
698,1951,6,2,7,8,0,2,t,0,76,13,,37
699,1951,6,2,8,6,0,2,t,0,86,13,,37
700,1951,6,2,9,5,0,4,t,0,3,13,,37
701,1951,6,2,10,4,1,1,t,0,2,13,,37
702,1951,6,2,11,3,0,4,t,0,80,13,,37
703,1951,6,2,12,3,0,4,t,0,5,13,,37
704,1951,6,2,13,3,0,4,t,0,68,13,,37
705,1951,6,2,14,3,0,4,t,0,88,13,,37
706,1951,6,2,15,2,0,3,t,0,48,13,,37
707,1951,6,2,16,2,0,3,t,0,87,13,,37
708,1951,6,2,17,2,0,5,t,0,4,13,,37
709,1951,6,2,18,2,0,5,t,0,18,13,,37
710,1951,6,2,19,2,0,5,t,0,89,13,,37
711,1951,6,2,,0,0,6,f,0,19,13,,37
712,1951,6,2,,0,0,6,f,0,83,13,,37
713,1951,6,2,,0,0,6,f,0,59,13,,37
714,1951,6,2,,0,0,6,f,0,101,13,,37
715,1951,6,2,,0,0,7,f,0,12,13,,37
716,1951,6,2,,0,0,7,f,0,28,13,,37
717,1951,6,2,,0,0,7,f,0,90,13,,37
718,1951,6,2,,0,0,7,f,0,21,13,,37
719,1951,6,2,,0,0,8,f,0,71,13,,37
720,1951,6,2,,0,0,8,f,0,82,13,,37
721,1951,6,2,,0,0,8,f,0,46,13,,37
722,1951,6,2,,0,0,8,f,0,72,13,,37
723,1951,6,2,,0,0,8,f,0,10,13,,37
724,1951,6,2,,0,0,9,f,0,75,13,,37
725,1951,6,2,,0,0,9,f,0,32,13,,37
726,1951,6,2,,0,0,10,f,0,8,13,,37
727,1951,6,2,,0,0,10,f,0,108,13,,37
728,1951,6,2,,0,0,11,f,0,6,13,,37
729,1951,6,2,,0,0,12,f,0,105,13,,37
730,1951,6,2,,0,0,12,f,0,31,13,,37
731,1951,6,2,,0,0,,f,0,38,13,,37
732,1951,6,2,,0,0,,f,0,91,13,,37
733,1951,6,2,,0,0,,f,0,92,13,,37
734,1951,6,2,,0,0,,f,0,65,13,,37
735,1951,6,2,,0,0,,f,0,29,13,,37
736,1951,6,2,,0,0,,f,0,60,13,,37
737,1951,6,2,,0,0,,f,0,36,13,,37
738,1951,6,2,,0,0,,f,0,41,13,,37
739,1951,6,2,,0,0,,f,0,102,13,,37
740,1951,6,2,,0,0,,f,0,14,13,,37
741,1951,6,2,,0,0,,f,0,78,13,,37
742,1951,6,2,,0,0,,f,0,51,13,,37
743,1951,6,2,,0,0,,f,0,81,13,,37
744,1951,6,2,,0,0,,f,0,103,13,,37
745,1951,6,2,,0,0,,f,0,84,13,,37
746,1951,6,2,,0,0,,f,0,63,13,,37
747,1951,6,2,,0,0,,f,0,106,13,,37
748,1951,6,2,,0,0,,f,0,93,13,,37
749,1951,6,2,,0,0,,f,0,16,13,,37
750,1951,6,2,,0,0,,f,0,94,13,,37
751,1951,6,2,,0,0,,f,0,95,13,,37
752,1951,6,2,,0,0,,f,0,107,13,,37
753,1951,6,2,,0,0,,f,0,85,13,,37
754,1951,6,2,,0,0,,f,0,34,13,,37
755,1951,6,2,,0,0,,f,0,104,13,,37
756,1951,6,2,,0,0,,f,0,70,13,,37
757,1951,6,2,,0,0,,f,0,37,13,,37
758,1951,6,2,,0,0,,f,0,49,13,,37
759,1951,6,2,,0,0,,f,0,67,13,,37
760,1951,6,2,,0,0,,f,0,96,13,,37
761,1951,6,2,,0,0,,f,0,53,13,,37
762,1951,6,2,,0,0,,f,0,97,13,,37
763,1951,6,2,,0,0,,f,0,98,13,,37
764,1951,6,2,,0,0,,f,0,99,13,,37
765,1951,6,2,,0,0,,f,0,42,13,,37
766,1951,6,2,,0,0,,f,0,47,13,,37
767,1951,6,2,,0,0,,f,0,52,13,,37
768,1951,6,2,,0,0,,f,0,100,13,,37
769,1951,7,2,1,27,2,1,t,0,13,14,,40
770,1951,7,2,2,25,2,1,t,0,24,14,,40
771,1951,7,2,3,21,1,1,t,0,27,14,,40
772,1951,7,2,4,17,1,1,t,0,1,14,,40
773,1951,7,2,5,15,0,3,t,0,26,14,,40
774,1951,7,2,6,10,0,2,t,0,76,14,,40
775,1951,7,2,7,9,1,1,t,0,40,14,,40
776,1951,7,2,8,6,0,2,t,0,86,14,,40
777,1951,7,2,9,5,0,3,t,0,68,14,,40
778,1951,7,2,10,5,0,4,t,0,3,14,,40
779,1951,7,2,11,4,1,1,t,0,2,14,,40
780,1951,7,2,12,3,0,4,t,0,80,14,,40
781,1951,7,2,13,3,0,4,t,0,5,14,,40
782,1951,7,2,14,3,0,4,t,0,88,14,,40
783,1951,7,2,15,2,0,3,t,0,48,14,,40
784,1951,7,2,16,2,0,3,t,0,87,14,,40
785,1951,7,2,17,2,0,5,t,0,4,14,,40
786,1951,7,2,18,2,0,5,t,0,18,14,,40
787,1951,7,2,19,2,0,5,t,0,89,14,,40
788,1951,7,2,,0,0,6,f,0,19,14,,40
789,1951,7,2,,0,0,6,f,0,83,14,,40
790,1951,7,2,,0,0,6,f,0,103,14,,40
791,1951,7,2,,0,0,6,f,0,59,14,,40
792,1951,7,2,,0,0,6,f,0,101,14,,40
793,1951,7,2,,0,0,7,f,0,12,14,,40
794,1951,7,2,,0,0,7,f,0,28,14,,40
795,1951,7,2,,0,0,7,f,0,90,14,,40
796,1951,7,2,,0,0,7,f,0,21,14,,40
797,1951,7,2,,0,0,8,f,0,71,14,,40
798,1951,7,2,,0,0,8,f,0,82,14,,40
799,1951,7,2,,0,0,8,f,0,46,14,,40
800,1951,7,2,,0,0,8,f,0,72,14,,40
801,1951,7,2,,0,0,8,f,0,10,14,,40
802,1951,7,2,,0,0,9,f,0,75,14,,40
803,1951,7,2,,0,0,9,f,0,32,14,,40
804,1951,7,2,,0,0,9,f,0,30,14,,40
805,1951,7,2,,0,0,10,f,0,8,14,,40
806,1951,7,2,,0,0,10,f,0,108,14,,40
807,1951,7,2,,0,0,11,f,0,6,14,,40
808,1951,7,2,,0,0,12,f,0,105,14,,40
809,1951,7,2,,0,0,12,f,0,31,14,,40
810,1951,7,2,,0,0,,f,0,38,14,,40
811,1951,7,2,,0,0,,f,0,91,14,,40
812,1951,7,2,,0,0,,f,0,29,14,,40
813,1951,7,2,,0,0,,f,0,92,14,,40
814,1951,7,2,,0,0,,f,0,65,14,,40
815,1951,7,2,,0,0,,f,0,60,14,,40
816,1951,7,2,,0,0,,f,0,36,14,,40
817,1951,7,2,,0,0,,f,0,41,14,,40
818,1951,7,2,,0,0,,f,0,102,14,,40
819,1951,7,2,,0,0,,f,0,14,14,,40
820,1951,7,2,,0,0,,f,0,78,14,,40
821,1951,7,2,,0,0,,f,0,51,14,,40
822,1951,7,2,,0,0,,f,0,81,14,,40
823,1951,7,2,,0,0,,f,0,84,14,,40
824,1951,7,2,,0,0,,f,0,63,14,,40
825,1951,7,2,,0,0,,f,0,106,14,,40
826,1951,7,2,,0,0,,f,0,93,14,,40
827,1951,7,2,,0,0,,f,0,16,14,,40
828,1951,7,2,,0,0,,f,0,94,14,,40
829,1951,7,2,,0,0,,f,0,95,14,,40
830,1951,7,2,,0,0,,f,0,107,14,,40
831,1951,7,2,,0,0,,f,0,109,14,,40
832,1951,7,2,,0,0,,f,0,85,14,,40
833,1951,7,2,,0,0,,f,0,34,14,,40
834,1951,7,2,,0,0,,f,0,104,14,,40
835,1951,7,2,,0,0,,f,0,70,14,,40
836,1951,7,2,,0,0,,f,0,37,14,,40
837,1951,7,2,,0,0,,f,0,110,14,,40
838,1951,7,2,,0,0,,f,0,49,14,,40
839,1951,7,2,,0,0,,f,0,67,14,,40
840,1951,7,2,,0,0,,f,0,96,14,,40
841,1951,7,2,,0,0,,f,0,53,14,,40
842,1951,7,2,,0,0,,f,0,97,14,,40
843,1951,7,2,,0,0,,f,0,98,14,,40
844,1951,7,2,,0,0,,f,0,99,14,,40
845,1951,7,2,,0,0,,f,0,42,14,,40
846,1951,7,2,,0,0,,f,0,47,14,,40
847,1951,7,2,,0,0,,f,0,52,14,,40
848,1951,7,2,,0,0,,f,0,100,14,,40
849,1951,8,2,1,31,3,1,t,0,13,15,2,43
850,1951,8,2,2,25,2,1,t,0,24,15,2,43
851,1951,8,2,3,24,1,1,t,0,27,15,2,43
852,1951,8,2,4,19,1,1,t,0,1,15,2,43
853,1951,8,2,5,15,0,3,t,0,26,15,2,43
854,1951,8,2,6,10,0,2,t,0,76,15,2,43
855,1951,8,2,7,9,1,1,t,0,40,15,2,43
856,1951,8,2,8,7,0,3,t,0,68,15,2,43
857,1951,8,2,9,6,0,2,t,0,86,15,2,43
858,1951,8,2,10,5,0,4,t,0,3,15,2,43
859,1951,8,2,11,4,1,1,t,0,2,15,2,43
860,1951,8,2,12,3,0,4,t,0,80,15,2,43
861,1951,8,2,13,3,0,4,t,0,5,15,2,43
862,1951,8,2,14,3,0,4,t,0,88,15,2,43
863,1951,8,2,15,2,0,3,t,0,48,15,2,43
864,1951,8,2,16,2,0,3,t,0,87,15,2,43
865,1951,8,2,17,2,0,5,t,0,18,15,2,43
866,1951,8,2,18,2,0,5,t,0,4,15,2,43
867,1951,8,2,19,2,0,5,t,0,89,15,2,43
868,1951,8,2,,0,0,6,f,0,19,15,2,43
869,1951,8,2,,0,0,6,f,0,83,15,2,43
870,1951,8,2,,0,0,6,f,0,103,15,2,43
871,1951,8,2,,0,0,6,f,0,59,15,2,43
872,1951,8,2,,0,0,6,f,0,101,15,2,43
873,1951,8,2,,0,0,7,f,0,28,15,2,43
874,1951,8,2,,0,0,7,f,0,12,15,2,43
875,1951,8,2,,0,0,7,f,0,90,15,2,43
876,1951,8,2,,0,0,7,f,0,21,15,2,43
877,1951,8,2,,0,0,8,f,0,71,15,2,43
878,1951,8,2,,0,0,8,f,0,8,15,2,43
879,1951,8,2,,0,0,8,f,0,82,15,2,43
880,1951,8,2,,0,0,8,f,0,46,15,2,43
881,1951,8,2,,0,0,8,f,0,72,15,2,43
882,1951,8,2,,0,0,8,f,0,10,15,2,43
883,1951,8,2,,0,0,9,f,0,75,15,2,43
884,1951,8,2,,0,0,9,f,0,32,15,2,43
885,1951,8,2,,0,0,9,f,0,30,15,2,43
886,1951,8,2,,0,0,10,f,0,108,15,2,43
887,1951,8,2,,0,0,10,f,0,111,15,2,43
888,1951,8,2,,0,0,11,f,0,6,15,2,43
889,1951,8,2,,0,0,12,f,0,105,15,2,43
890,1951,8,2,,0,0,12,f,0,31,15,2,43
891,1951,8,2,,0,0,,f,0,38,15,2,43
892,1951,8,2,,0,0,,f,0,91,15,2,43
893,1951,8,2,,0,0,,f,0,29,15,2,43
894,1951,8,2,,0,0,,f,0,92,15,2,43
895,1951,8,2,,0,0,,f,0,65,15,2,43
896,1951,8,2,,0,0,,f,0,60,15,2,43
897,1951,8,2,,0,0,,f,0,36,15,2,43
898,1951,8,2,,0,0,,f,0,41,15,2,43
899,1951,8,2,,0,0,,f,0,102,15,2,43
900,1951,8,2,,0,0,,f,0,14,15,2,43
901,1951,8,2,,0,0,,f,0,78,15,2,43
902,1951,8,2,,0,0,,f,0,51,15,2,43
903,1951,8,2,,0,0,,f,0,81,15,2,43
904,1951,8,2,,0,0,,f,0,112,15,2,43
905,1951,8,2,,0,0,,f,0,84,15,2,43
906,1951,8,2,,0,0,,f,0,63,15,2,43
907,1951,8,2,,0,0,,f,0,106,15,2,43
908,1951,8,2,,0,0,,f,0,93,15,2,43
909,1951,8,2,,0,0,,f,0,16,15,2,43
910,1951,8,2,,0,0,,f,0,94,15,2,43
911,1951,8,2,,0,0,,f,0,15,15,2,43
912,1951,8,2,,0,0,,f,0,95,15,2,43
913,1951,8,2,,0,0,,f,0,107,15,2,43
914,1951,8,2,,0,0,,f,0,109,15,2,43
915,1951,8,2,,0,0,,f,0,113,15,2,43
916,1951,8,2,,0,0,,f,0,85,15,2,43
917,1951,8,2,,0,0,,f,0,34,15,2,43
918,1951,8,2,,0,0,,f,0,104,15,2,43
919,1951,8,2,,0,0,,f,0,70,15,2,43
920,1951,8,2,,0,0,,f,0,37,15,2,43
921,1951,8,2,,0,0,,f,0,110,15,2,43
922,1951,8,2,,0,0,,f,0,49,15,2,43
923,1951,8,2,,0,0,,f,0,67,15,2,43
924,1951,8,2,,0,0,,f,0,96,15,2,43
925,1951,8,2,,0,0,,f,0,53,15,2,43
926,1951,8,2,,0,0,,f,0,97,15,2,43
927,1951,8,2,,0,0,,f,0,98,15,2,43
928,1951,8,2,,0,0,,f,0,99,15,2,43
929,1951,8,2,,0,0,,f,0,42,15,2,43
930,1951,8,2,,0,0,,f,0,47,15,2,43
931,1951,8,2,,0,0,,f,0,52,15,2,43
932,1951,8,2,,0,0,,f,0,100,15,2,43
933,1952,1,2,1,9,1,1,t,0,76,16,,46
934,1952,1,2,2,6,0,2,t,0,83,16,,46
935,1952,1,2,3,4,0,3,t,0,114,16,,46
936,1952,1,2,4,3,0,4,t,0,115,16,,46
937,1952,1,2,5,2,0,5,t,0,116,16,,46
938,1952,1,2,,0,0,6,f,0,18,16,,46
939,1952,1,2,,0,0,7,f,0,85,16,,46
940,1952,1,2,,0,0,8,f,0,117,16,,46
941,1952,1,2,,0,0,,f,0,15,16,,46
942,1952,1,2,,0,0,,f,0,1,16,,46
943,1952,1,2,,0,0,,f,0,103,16,,46
944,1952,1,2,,0,0,,f,0,31,16,,46
945,1952,1,2,,0,0,,f,0,82,16,,46
946,1952,1,2,,0,0,,f,0,118,16,,46
947,1952,1,2,,0,0,,f,0,28,16,,46
948,1952,1,2,,0,0,,f,0,119,16,,46
949,1952,1,2,,0,0,,f,0,84,16,,46
950,1952,1,2,,0,0,,f,0,120,16,,46
951,1952,1,2,,0,0,,f,0,121,16,,46
952,1952,1,2,,0,0,,f,0,5,16,,46
953,1952,1,2,,0,0,,f,0,122,16,,46
954,1952,2,2,1,9,1,1,t,0,76,17,,49
955,1952,2,2,2,8,1,1,t,0,49,17,,49
956,1952,2,2,3,6,0,2,t,0,83,17,,49
957,1952,2,2,4,6,0,2,t,0,58,17,,49
958,1952,2,2,5,4,0,3,t,0,114,17,,49
959,1952,2,2,6,4,0,3,t,0,65,17,,49
960,1952,2,2,7,3,0,4,t,0,115,17,,49
961,1952,2,2,8,3,0,4,t,0,46,17,,49
962,1952,2,2,9,2,0,5,t,0,116,17,,49
963,1952,2,2,10,2,0,5,t,0,123,17,,49
964,1952,2,2,11,1,0,17,t,0,99,17,,49
965,1952,2,2,,0,0,6,f,0,18,17,,49
966,1952,2,2,,0,0,6,f,0,124,17,,49
967,1952,2,2,,0,0,7,f,0,85,17,,49
968,1952,2,2,,0,0,7,f,0,125,17,,49
969,1952,2,2,,0,0,8,f,0,117,17,,49
970,1952,2,2,,0,0,8,f,0,42,17,,49
971,1952,2,2,,0,0,9,f,0,98,17,,49
972,1952,2,2,,0,0,10,f,0,34,17,,49
973,1952,2,2,,0,0,11,f,0,48,17,,49
974,1952,2,2,,0,0,12,f,0,126,17,,49
975,1952,2,2,,0,0,13,f,0,100,17,,49
976,1952,2,2,,0,0,14,f,0,60,17,,49
977,1952,2,2,,0,0,15,f,0,127,17,,49
978,1952,2,2,,0,0,16,f,0,128,17,,49
979,1952,2,2,,0,0,18,f,0,95,17,,49
980,1952,2,2,,0,0,19,f,0,59,17,,49
981,1952,2,2,,0,0,20,f,0,87,17,,49
982,1952,2,2,,0,0,21,f,0,52,17,,49
983,1952,2,2,,0,0,,f,0,15,17,,49
984,1952,2,2,,0,0,,f,0,1,17,,49
985,1952,2,2,,0,0,,f,0,103,17,,49
986,1952,2,2,,0,0,,f,0,31,17,,49
987,1952,2,2,,0,0,,f,0,82,17,,49
988,1952,2,2,,0,0,,f,0,118,17,,49
989,1952,2,2,,0,0,,f,0,28,17,,49
990,1952,2,2,,0,0,,f,0,119,17,,49
991,1952,2,2,,0,0,,f,0,84,17,,49
992,1952,2,2,,0,0,,f,0,120,17,,49
993,1952,2,2,,0,0,,f,0,121,17,,49
994,1952,2,2,,0,0,,f,0,5,17,,49
995,1952,2,2,,0,0,,f,0,122,17,,49
996,1952,2,2,,0,0,,f,0,54,17,,49
997,1952,2,2,,0,0,,f,0,97,17,,49
998,1952,2,2,,0,0,,f,0,38,17,,49
999,1952,2,2,,0,0,,f,0,91,17,,49
1000,1952,2,2,,0,0,,f,0,129,17,,49
1001,1952,2,2,,0,0,,f,0,63,17,,49
1002,1952,2,2,,0,0,,f,0,50,17,,49
1003,1952,2,2,,0,0,,f,0,130,17,,49
1004,1952,2,2,,0,0,,f,0,96,17,,49
1005,1952,2,2,,0,0,,f,0,24,17,,49
1006,1952,2,2,,0,0,,f,0,89,17,,49
1007,1952,2,2,,0,0,,f,0,88,17,,49
1008,1952,3,2,1,9,1,1,t,0,76,18,,52
1009,1952,3,2,2,9,1,1,t,0,24,18,,52
1010,1952,3,2,3,8,1,1,t,0,49,18,,52
1011,1952,3,2,4,6,0,2,t,0,1,18,,52
1012,1952,3,2,5,6,0,2,t,0,83,18,,52
1013,1952,3,2,6,6,0,2,t,0,58,18,,52
1014,1952,3,2,7,4,0,3,t,0,28,18,,52
1015,1952,3,2,8,4,0,3,t,0,114,18,,52
1016,1952,3,2,9,4,0,3,t,0,65,18,,52
1017,1952,3,2,10,3,0,4,t,0,115,18,,52
1018,1952,3,2,11,3,0,4,t,0,46,18,,52
1019,1952,3,2,12,3,0,4,t,0,131,18,,52
1020,1952,3,2,13,2,0,5,t,0,116,18,,52
1021,1952,3,2,14,2,0,5,t,0,123,18,,52
1022,1952,3,2,15,2,0,5,t,0,132,18,,52
1023,1952,3,2,16,1,0,17,t,0,99,18,,52
1024,1952,3,2,,0,0,6,f,0,18,18,,52
1025,1952,3,2,,0,0,6,f,0,124,18,,52
1026,1952,3,2,,0,0,7,f,0,85,18,,52
1027,1952,3,2,,0,0,7,f,0,125,18,,52
1028,1952,3,2,,0,0,7,f,0,133,18,,52
1029,1952,3,2,,0,0,8,f,0,117,18,,52
1030,1952,3,2,,0,0,8,f,0,42,18,,52
1031,1952,3,2,,0,0,8,f,0,12,18,,52
1032,1952,3,2,,0,0,9,f,0,98,18,,52
